Score,KILLS,DEATH,PING,TEAM,DAMAGE,MultiKillLevel0,MultiKillLevel1,MultiKillLevel2,MultiKillLevel3,MultiKillLevel4,SpreeKillLevel0,SpreeKillLevel1,SpreeKillLevel2,SpreeKillLevel3,SpreeKillLevel4,MATCHID,PLAYERID,PlayerName,Winner
22.0,22,99,40.0,Blue,2750,0,0,0,0,0,0,0,0,0,0,3690,c392fa8dccb949d6b27a00d19db61101,LiterallyBooga,Red
99.0,101,14,36.0,Red,20817,0,0,0,0,0,8,3,1,1,1,3691,42cb2896efcb446a8290c8402acb07a5,Xx7dogguyxX,Red
10.0,12,103,40.0,Blue,3652,0,0,0,0,0,0,0,0,0,0,3691,c392fa8dccb949d6b27a00d19db61101,LiterallyBooga,Red
13.300004,1,8,44.0,Red,363,0,0,0,0,0,0,0,0,0,0,3692,386322d418774581ae057498266ba54e,MotorcycleHi,Red
137.399826,12,9,44.0,Red,1918,0,0,0,0,0,0,0,0,0,0,3692,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
166.800369,10,12,84.0,Red,2379,3,0,0,0,0,0,0,0,0,0,3692,dd7d8a9949ca45bf97eef9a41eab066a,HughMcMillan,Red
70.799995,10,7,52.0,Red,1523,1,0,0,0,0,0,0,0,0,0,3692,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
8.0,0,11,40.0,Red,10,0,0,0,0,0,0,0,0,0,0,3693,386322d418774581ae057498266ba54e,MotorcycleHi,Red
31.800049,3,13,44.0,Red,882,0,0,0,0,0,0,0,0,0,0,3693,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
120.099907,7,13,56.0,Red,2158,0,0,0,0,0,0,0,0,0,0,3693,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
179.099976,17,19,92.0,Red,2736,0,0,0,0,0,0,0,0,0,0,3693,dd7d8a9949ca45bf97eef9a41eab066a,HughMcMillan,Red
15.0,16,6,64.0,Red,2609,0,0,0,0,0,1,0,0,0,0,3694,49a763f6b3b645aaa627cf8128299272,sh1th4wk_,Red
5.0,5,16,32.0,Blue,2239,0,0,0,0,0,0,0,0,0,0,3694,f67893df398e4f9fbeaf3e283fe7b0fb,DirtyCityMick,Red
19.0,19,0,60.0,Red,2138,0,0,0,0,0,1,1,1,0,0,3695,49a763f6b3b645aaa627cf8128299272,sh1th4wk_,Red
-1.0,0,20,32.0,Blue,1030,0,0,0,0,0,0,0,0,0,0,3695,980a45377f2f4e8dae09135fe6124f69,Erkjamy,Red
2.0,2,18,28.0,Blue,1512,0,0,0,0,0,0,0,0,0,0,3696,980a45377f2f4e8dae09135fe6124f69,Erkjamy,Red
18.0,18,2,60.0,Red,2599,0,0,0,0,0,2,0,0,0,0,3696,49a763f6b3b645aaa627cf8128299272,sh1th4wk_,Red
2.0,2,10,32.0,Red,3023,0,0,0,0,0,0,0,0,0,0,3697,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
10.0,10,2,32.0,Blue,3439,0,0,0,0,0,1,0,0,0,0,3697,2003ab43401b4705a24e5d2dab639194,SklldIncompetent,Blue
10.0,10,3,24.0,Red,3747,0,0,0,0,0,0,0,0,0,0,3698,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Red
3.0,3,10,32.0,Blue,3425,0,0,0,0,0,0,0,0,0,0,3698,2003ab43401b4705a24e5d2dab639194,SklldIncompetent,Red
10.0,10,3,28.0,Red,3714,0,0,0,0,0,1,0,0,0,0,3699,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Red
3.0,3,10,36.0,Blue,3143,0,0,0,0,0,0,0,0,0,0,3699,2003ab43401b4705a24e5d2dab639194,SklldIncompetent,Red
8.0,8,0,20.0,Red,1461,0,0,0,0,0,1,0,0,0,0,3700,1f0b6382770645a0a6b2bccf6d7e6dad,LeoR1251,Red
-1.0,0,9,12.0,Blue,769,0,0,0,0,0,0,0,0,0,0,3700,02268ea51d784ddca949ada20b829b9b,El_Papa_Smurf_69,Red
4.0,4,8,12.0,Blue,1271,0,0,0,0,0,0,0,0,0,0,3701,02268ea51d784ddca949ada20b829b9b,El_Papa_Smurf_69,Red
7.0,8,5,24.0,Red,1240,0,0,0,0,0,1,0,0,0,0,3701,1f0b6382770645a0a6b2bccf6d7e6dad,LeoR1251,Red
2.0,6,16,12.0,Blue,1372,0,0,0,0,0,0,0,0,0,0,3702,02268ea51d784ddca949ada20b829b9b,El_Papa_Smurf_69,Red
11.0,12,7,24.0,Red,2082,0,0,0,0,0,1,0,0,0,0,3702,1f0b6382770645a0a6b2bccf6d7e6dad,LeoR1251,Red
3.0,3,13,12.0,Red,960,0,0,0,0,0,0,0,0,0,0,3703,02268ea51d784ddca949ada20b829b9b,El_Papa_Smurf_69,Blue
13.0,13,3,20.0,Blue,1869,0,0,0,0,0,1,0,0,0,0,3703,1f0b6382770645a0a6b2bccf6d7e6dad,LeoR1251,Blue
11.0,11,7,20.0,Blue,2430,0,0,0,0,0,0,0,0,0,0,3704,1f0b6382770645a0a6b2bccf6d7e6dad,LeoR1251,Blue
7.0,7,11,12.0,Red,1264,0,0,0,0,0,0,0,0,0,0,3704,02268ea51d784ddca949ada20b829b9b,El_Papa_Smurf_69,Blue
14.0,14,0,24.0,Red,2220,0,0,0,0,0,1,1,0,0,0,3705,1f0b6382770645a0a6b2bccf6d7e6dad,LeoR1251,Red
-1.0,0,15,8.0,Blue,541,0,0,0,0,0,0,0,0,0,0,3705,02268ea51d784ddca949ada20b829b9b,El_Papa_Smurf_69,Red
24.0,24,18,24.0,Blue,3046,0,0,0,0,0,1,0,0,0,0,3706,1f0b6382770645a0a6b2bccf6d7e6dad,LeoR1251,Blue
6.0,9,32,12.0,Red,1996,1,0,0,0,0,0,0,0,0,0,3706,02268ea51d784ddca949ada20b829b9b,El_Papa_Smurf_69,Blue
11.0,15,25,28.0,Red,2464,0,0,0,0,0,1,0,0,0,0,3706,49382d546d3f4bcdae4fff783fa95dd6,?lip?,Blue
22.0,23,4,24.0,Blue,2675,4,0,0,0,0,1,1,0,0,0,3706,8eaa61a080e34b559c97c56c11a258ad,TheJedi,Blue
145.0,0,5,72.0,Red,195,0,0,0,0,0,0,0,0,0,0,3707,386322d418774581ae057498266ba54e,MotorcycleHi,Blue
1605.0,1,5,52.0,Red,1455,0,0,0,0,0,0,0,0,0,0,3707,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Blue
2132.0,6,2,68.0,Blue,1382,0,0,0,0,0,1,0,0,0,0,3707,dd7d8a9949ca45bf97eef9a41eab066a,HughMcMillan,Blue
1280.0,2,0,52.0,Blue,880,0,0,0,0,0,0,0,0,0,0,3707,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Blue
17.0,18,10,96.0,Red,4726,0,0,0,0,0,1,0,0,0,0,3708,fa50da5899d64d3a8862d49ba998273b,g0ll0,Red
8.0,9,19,124.0,Blue,3631,0,0,0,0,0,0,0,0,0,0,3708,092acacaf79443b6bce7c5678754b59a,Hit.man_,Red
5.0,5,8,104.0,Red,2626,0,0,0,0,0,0,0,0,0,0,3709,fa50da5899d64d3a8862d49ba998273b,g0ll0,Blue
6.0,8,7,128.0,Blue,3337,0,0,0,0,0,0,0,0,0,0,3709,092acacaf79443b6bce7c5678754b59a,Hit.man_,Blue
12.0,12,3,32.0,Red,2368,0,0,0,0,0,2,0,0,0,0,3710,db88b10dfe8f46da81f464a21d400b90,zavage,Red
3.0,3,12,32.0,Blue,2253,0,0,0,0,0,0,0,0,0,0,3710,ceec553809c741118b87f1a90b79a490,Paperplate,Red
3.0,3,8,32.0,Red,2440,0,0,0,0,0,0,0,0,0,0,3711,ceec553809c741118b87f1a90b79a490,Paperplate,Blue
8.0,8,3,32.0,Blue,2321,0,0,0,0,0,0,0,0,0,0,3711,db88b10dfe8f46da81f464a21d400b90,zavage,Blue
9.0,9,11,32.0,Red,2756,0,0,0,0,0,1,0,0,0,0,3712,ceec553809c741118b87f1a90b79a490,Paperplate,Blue
11.0,11,9,32.0,Blue,2757,0,0,0,0,0,1,0,0,0,0,3712,db88b10dfe8f46da81f464a21d400b90,zavage,Blue
79.199966,12,62,64.0,Red,2371,0,0,0,0,0,0,0,0,0,0,3713,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Blue
168.599991,50,31,28.0,Blue,6139,4,0,0,0,0,3,0,0,0,0,3713,fa58a598a894468283c7423dc8cabde5,blackmane-,Blue
235.799957,63,30,52.0,Blue,7748,8,2,1,0,0,3,0,0,0,0,3713,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
116.299889,42,44,112.0,Red,6007,5,2,0,0,0,0,0,0,0,0,3713,8155653eabec4a17b0573461fea0ff09,Fl?w,Blue
108.899971,46,34,28.0,Blue,5880,2,0,0,0,0,1,0,0,0,0,3713,202c6bb751724ef4925b8dd093ce759a,banks334,Blue
193.0,22,51,116.0,Red,3963,0,0,0,0,0,0,0,0,0,0,3713,9638ff0422cd4ebb9af5d11bdaa4d0c2,raynn,Blue
162.100006,36,53,32.0,Red,6053,3,0,0,0,0,1,0,0,0,0,3713,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
142.099915,44,41,40.0,Red,6299,5,0,0,0,0,0,0,0,0,0,3713,b066fe72291f40fa81175d31632541f6,pb.,Blue
178.399963,40,37,44.0,Blue,6368,4,0,0,0,0,0,0,0,0,0,3713,d2136029068f4c259e1ad20456d7e194,olec,Blue
274.0,45,32,36.0,Blue,6950,4,1,0,0,0,2,0,0,0,0,3713,275235c4aab949f9b094941da93fa61b,krypt,Blue
340.800018,59,43,36.0,Blue,7931,5,0,0,0,0,2,0,0,0,0,3714,275235c4aab949f9b094941da93fa61b,krypt,Blue
290.300629,49,30,28.0,Blue,5689,8,2,0,0,0,2,0,0,0,0,3714,fa58a598a894468283c7423dc8cabde5,blackmane-,Blue
128.199982,30,31,28.0,Blue,5473,1,0,0,0,0,1,0,0,0,0,3714,202c6bb751724ef4925b8dd093ce759a,banks334,Blue
82.399963,29,45,64.0,Red,3405,0,0,0,0,0,0,0,0,0,0,3714,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Blue
161.800079,37,44,48.0,Blue,4519,2,0,0,0,0,1,0,0,0,0,3714,d2136029068f4c259e1ad20456d7e194,olec,Blue
212.300018,41,46,52.0,Red,6716,3,0,0,0,0,1,0,0,0,0,3714,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
268.0,45,43,32.0,Red,6057,0,0,0,0,0,1,0,0,0,0,3714,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
176.299896,28,47,112.0,Red,4729,3,0,0,0,0,0,0,0,0,0,3714,8155653eabec4a17b0573461fea0ff09,Fl?w,Blue
117.399826,33,43,40.0,Red,5347,0,0,0,0,0,0,0,0,0,0,3714,b066fe72291f40fa81175d31632541f6,pb.,Blue
113.099998,13,12,120.0,Blue,1553,0,0,0,0,0,0,0,0,0,0,3714,9638ff0422cd4ebb9af5d11bdaa4d0c2,raynn,Blue
486.0,0,6,36.0,Red,386,0,0,0,0,0,0,0,0,0,0,3715,386322d418774581ae057498266ba54e,MotorcycleHi,Blue
2862.0,6,5,52.0,Red,2262,0,0,0,0,0,0,0,0,0,0,3715,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Blue
1560.0,4,0,44.0,Blue,1010,0,0,0,0,0,0,0,0,0,0,3715,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Blue
352.0,0,6,32.0,Red,302,0,0,0,0,0,0,0,0,0,0,3716,386322d418774581ae057498266ba54e,MotorcycleHi,Blue
3018.0,7,2,40.0,Blue,2068,0,0,0,0,0,0,0,0,0,0,3716,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Blue
1649.0,4,5,52.0,Red,1199,0,0,0,0,0,0,0,0,0,0,3716,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Blue
13.0,1,21,36.0,Red,628,0,0,0,0,0,0,0,0,0,0,3717,386322d418774581ae057498266ba54e,MotorcycleHi,Red
41.0,20,17,44.0,Red,4092,3,1,0,0,0,0,0,0,0,0,3717,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
28.0,16,23,60.0,Red,2037,0,0,0,0,0,0,0,0,0,0,3717,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
36.0,23,22,80.0,Red,3391,1,1,0,0,0,0,0,0,0,0,3717,dd7d8a9949ca45bf97eef9a41eab066a,HughMcMillan,Red
28.0,19,13,84.0,Red,2849,3,1,0,0,0,1,0,0,0,0,3718,dd7d8a9949ca45bf97eef9a41eab066a,HughMcMillan,Red
4.0,1,13,36.0,Red,272,0,0,0,0,0,0,0,0,0,0,3718,386322d418774581ae057498266ba54e,MotorcycleHi,Red
19.0,14,17,60.0,Red,1582,0,0,0,0,0,0,0,0,0,0,3718,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
21.0,7,14,40.0,Red,1720,1,0,0,0,0,0,0,0,0,0,3718,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
24.500021,2,10,36.0,Red,355,0,0,0,0,0,0,0,0,0,0,3719,386322d418774581ae057498266ba54e,MotorcycleHi,Red
89.399857,11,12,60.0,Red,1902,1,0,0,0,0,0,0,0,0,0,3719,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
116.300011,14,17,80.0,Red,3319,1,0,0,0,0,0,0,0,0,0,3719,dd7d8a9949ca45bf97eef9a41eab066a,HughMcMillan,Red
255.0,7,9,44.0,Red,1418,1,0,0,0,0,0,0,0,0,0,3719,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
318.403015,27,13,76.0,Blue,3758,2,0,0,0,0,3,0,0,0,0,3720,dd7d8a9949ca45bf97eef9a41eab066a,HughMcMillan,Blue
69.599983,5,20,36.0,Blue,1266,1,0,0,0,0,0,0,0,0,0,3720,386322d418774581ae057498266ba54e,MotorcycleHi,Blue
309.503479,13,14,56.0,Red,1818,0,0,0,0,0,1,0,0,0,0,3720,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Blue
62.099979,10,26,56.0,Red,1816,2,0,0,0,0,0,0,0,0,0,3720,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Blue
51.499985,12,10,40.0,Red,1486,0,0,0,0,0,1,0,0,0,0,3721,ddcdaa0f32a640bbaafc0cfc6bc7b374,GNLRPL,Blue
32.0,5,13,48.0,Red,1270,0,0,0,0,0,0,0,0,0,0,3721,c26ab3fbfb2c43b2aef4630800f66b29,varcharDaddy,Blue
16.600002,2,9,28.0,Red,349,0,0,0,0,0,0,0,0,0,0,3721,1c7a7a8045b8487db3d07fccc7661b86,sevenmiles,Blue
13.0,13,23,32.0,Red,2946,0,0,0,0,0,0,0,0,0,0,3722,0ded564c6f4746a5b71d75732998958e,AlexCraig,Red
33.0,34,24,28.0,Red,4190,1,0,0,0,0,1,0,0,0,0,3722,e72a72f0462044c1ad361ac64bc6fb7d,davysnipe2009,Red
104.0,110,17,28.0,Red,14240,16,5,1,3,0,8,5,2,1,1,3723,4d46c4b3041e4e1586d0edc8e23ffe9a,Kratos22341,Red
14.0,14,2,60.0,Blue,2665,0,0,0,0,0,1,0,0,0,0,3724,49a763f6b3b645aaa627cf8128299272,sh1th4wk_,Blue
2.0,2,14,36.0,Red,1781,0,0,0,0,0,0,0,0,0,0,3724,ceec553809c741118b87f1a90b79a490,Paperplate,Blue
10.0,10,20,32.0,Red,1250,0,0,0,0,0,0,0,0,0,0,3725,8c8b8971ffff4f6bae1207f7cfd466f2,Bonkhound,Blue
20.0,20,10,36.0,Blue,2500,0,0,0,0,0,2,1,0,0,0,3725,98f26ce4f3e549b99c787f24f11aff07,BosungBoy,Blue
20.0,20,11,36.0,Blue,2487,0,0,0,0,0,1,0,0,0,0,3726,98f26ce4f3e549b99c787f24f11aff07,BosungBoy,Blue
11.0,11,20,32.0,Red,1375,0,0,0,0,0,0,0,0,0,0,3726,8c8b8971ffff4f6bae1207f7cfd466f2,Bonkhound,Blue
7.0,8,12,16.0,Blue,3227,0,0,0,0,0,0,0,0,0,0,3727,c27b15645b1f4b2495ee6b88094fc899,Le_SamouRye,Red
10.0,11,9,20.0,Red,2839,0,0,0,0,0,0,0,0,0,0,3727,0b90ce52e28d45b586f5d81070f3144e,dedonite,Red
13.0,14,6,20.0,Blue,1545,0,0,0,0,0,0,0,0,0,0,3728,98985cdff385460eaa485e98128e7c90,Wincie,Blue
5.0,5,14,116.0,Red,1510,0,0,0,0,0,0,0,0,0,0,3728,818ca59da84e4a59814f3b8beb4ea5d6,Nosrac26,Blue
9.0,9,7,40.0,Red,2349,0,0,0,0,0,1,0,0,0,0,3729,39ed2dbf8b4a4f8abf98f8611aea824a,bbot4,Red
7.0,7,9,84.0,Blue,1949,0,0,0,0,0,0,0,0,0,0,3729,411b930aa55445bca67c206a91f3a768,NAM_BRO,Red
2.0,2,4,36.0,Blue,1709,0,0,0,0,0,0,0,0,0,0,3730,39ed2dbf8b4a4f8abf98f8611aea824a,bbot4,Red
4.0,4,2,84.0,Red,1545,0,0,0,0,0,0,0,0,0,0,3730,411b930aa55445bca67c206a91f3a768,NAM_BRO,Red
242.000107,26,6,40.0,Blue,2788,0,0,0,0,0,2,0,0,0,0,3731,acc731e6113744f199a1355a4278a9c9,soco.albino,Blue
190.000183,4,27,36.0,Red,2466,0,0,0,0,0,0,0,0,0,0,3731,34e33f1cfb0e45f1ac6d5d4962d7aba3,ricecake.s,Blue
16.0,0,9,40.0,Blue,476,0,0,0,0,0,0,0,0,0,0,3732,acc731e6113744f199a1355a4278a9c9,soco.albino,Red
209.0,9,0,32.0,Red,1200,0,0,0,0,0,1,0,0,0,0,3732,34e33f1cfb0e45f1ac6d5d4962d7aba3,ricecake.s,Red
4.0,5,21,44.0,Red,1650,0,0,0,0,0,0,0,0,0,0,3733,2de30ec3cff04c0999062950c54222e1,MEDUCKY,Blue
20.0,20,5,84.0,Blue,2801,0,0,0,0,0,3,0,0,0,0,3733,a1983382fd504168b4f690e68a2840a0,bt.buttersaw,Blue
9.0,10,21,44.0,Red,2311,0,0,0,0,0,0,0,0,0,0,3734,2de30ec3cff04c0999062950c54222e1,MEDUCKY,Blue
20.0,20,10,84.0,Blue,2826,0,0,0,0,0,1,0,0,0,0,3734,a1983382fd504168b4f690e68a2840a0,bt.buttersaw,Blue
3.0,3,10,32.0,Blue,2212,0,0,0,0,0,0,0,0,0,0,3735,db88b10dfe8f46da81f464a21d400b90,zavage,Red
10.0,10,3,52.0,Red,2934,0,0,0,0,0,0,0,0,0,0,3735,0e6538d76be8425ead40d9293b108d76,Dj???,Red
1244.0,2,7,40.0,Red,894,0,0,0,0,0,0,0,0,0,0,3736,386322d418774581ae057498266ba54e,MotorcycleHi,Blue
1888.0,4,6,36.0,Red,1338,1,0,0,0,0,0,0,0,0,0,3736,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Blue
1913.0,4,4,32.0,Red,1513,0,0,0,0,0,0,0,0,0,0,3736,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Blue
1435.0,5,5,64.0,Red,785,0,0,0,0,0,0,0,0,0,0,3737,386322d418774581ae057498266ba54e,MotorcycleHi,Blue
1234.0,3,6,52.0,Red,884,0,0,0,0,0,0,0,0,0,0,3737,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Blue
2754.0,5,5,60.0,Red,2104,0,0,0,0,0,0,0,0,0,0,3737,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Blue
696.0,0,5,40.0,Red,696,0,0,0,0,0,0,0,0,0,0,3738,386322d418774581ae057498266ba54e,MotorcycleHi,Blue
726.0,1,5,48.0,Red,626,0,0,0,0,0,0,0,0,0,0,3738,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Blue
826.0,1,5,52.0,Red,726,0,0,0,0,0,0,0,0,0,0,3738,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Blue
617.0,1,5,28.0,Red,467,0,0,0,0,0,0,0,0,0,0,3739,386322d418774581ae057498266ba54e,MotorcycleHi,Blue
631.0,0,5,52.0,Red,581,0,0,0,0,0,0,0,0,0,0,3739,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Blue
1457.0,2,5,32.0,Red,1207,0,0,0,0,0,0,0,0,0,0,3739,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Blue
33.0,5,3,44.0,Red,613,0,0,0,0,0,0,0,0,0,0,3740,386322d418774581ae057498266ba54e,MotorcycleHi,Red
180.300644,4,2,48.0,Red,1239,0,0,0,0,0,0,0,0,0,0,3740,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
156.0,4,2,56.0,Red,694,0,0,0,0,0,0,0,0,0,0,3740,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
55.899994,2,9,36.0,Red,520,0,0,0,0,0,0,0,0,0,0,3741,386322d418774581ae057498266ba54e,MotorcycleHi,Red
179.100052,2,7,44.0,Red,372,0,0,0,0,0,0,0,0,0,0,3741,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
203.099945,10,8,52.0,Red,1579,0,0,0,0,0,0,0,0,0,0,3741,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
118.799957,3,6,88.0,Red,285,0,0,0,0,0,0,0,0,0,0,3742,386322d418774581ae057498266ba54e,MotorcycleHi,Red
156.600082,12,6,40.0,Red,1650,0,0,0,0,0,1,0,0,0,0,3742,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
139.199905,10,5,56.0,Red,1386,2,0,0,0,0,1,0,0,0,0,3742,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
111.000015,3,9,36.0,Red,558,0,0,0,0,0,0,0,0,0,0,3743,386322d418774581ae057498266ba54e,MotorcycleHi,Red
178.700073,11,10,44.0,Red,1800,0,0,0,0,0,0,0,0,0,0,3743,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
175.799805,5,12,56.0,Red,1136,0,0,0,0,0,0,0,0,0,0,3743,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
75.300026,0,3,36.0,Red,138,0,0,0,0,0,0,0,0,0,0,3744,386322d418774581ae057498266ba54e,MotorcycleHi,Red
192.800003,6,1,48.0,Red,1160,1,0,0,0,0,1,0,0,0,0,3744,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
75.000038,7,3,64.0,Red,1074,1,0,0,0,0,0,0,0,0,0,3744,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
136.699921,1,4,36.0,Red,623,0,0,0,0,0,0,0,0,0,0,3745,386322d418774581ae057498266ba54e,MotorcycleHi,Red
135.000015,9,4,56.0,Red,1544,0,0,0,0,0,0,0,0,0,0,3745,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
161.200073,13,5,44.0,Red,2004,1,0,0,0,0,0,0,0,0,0,3745,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
175.799957,10,1,52.0,Red,1347,1,0,0,0,0,1,0,0,0,0,3746,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
21.0,1,4,36.0,Red,514,0,0,0,0,0,0,0,0,0,0,3746,386322d418774581ae057498266ba54e,MotorcycleHi,Red
205.500214,11,2,72.0,Red,1468,1,1,0,0,0,1,0,0,0,0,3746,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
5.0,3,8,32.0,Red,556,0,0,0,0,0,0,0,0,0,0,3747,386322d418774581ae057498266ba54e,MotorcycleHi,Red
12.0,10,8,56.0,Red,1611,1,0,0,0,0,0,0,0,0,0,3747,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
2.0,2,2,60.0,Red,305,0,0,0,0,0,0,0,0,0,0,3747,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
6.0,4,19,40.0,Red,647,0,0,0,0,0,0,0,0,0,0,3748,386322d418774581ae057498266ba54e,MotorcycleHi,Red
10.0,4,17,56.0,Red,902,1,0,0,0,0,0,0,0,0,0,3748,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Red
12.0,8,17,40.0,Red,2228,1,0,0,0,0,0,0,0,0,0,3748,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Red
41.29998,0,15,80.0,Red,228,0,0,0,0,0,0,0,0,0,0,3749,386322d418774581ae057498266ba54e,MotorcycleHi,Blue
74.199944,7,13,44.0,Red,776,0,0,0,0,0,0,0,0,0,0,3749,87cb9a35fa914a30b81bfde732f87855,StraitCashHomey,Blue
116.899925,24,21,60.0,Red,3954,2,0,0,0,0,1,0,0,0,0,3749,f8c60d2d37d94c5c949d551b326a3062,CrocMonsters,Blue
9.0,9,13,60.0,Red,2140,0,0,0,0,0,1,0,0,0,0,3750,49a763f6b3b645aaa627cf8128299272,sh1th4wk_,Blue
13.0,13,9,140.0,Blue,2761,0,0,0,0,0,2,0,0,0,0,3750,7d28a43505bd4c1b89f2f471a0c4bf2d,Andan42,Blue
7.0,7,11,56.0,Red,3273,0,0,0,0,0,1,0,0,0,0,3751,49a763f6b3b645aaa627cf8128299272,sh1th4wk_,Blue
11.0,11,7,144.0,Blue,2920,0,0,0,0,0,1,0,0,0,0,3751,7d28a43505bd4c1b89f2f471a0c4bf2d,Andan42,Blue
10.0,10,11,52.0,Red,3780,1,0,0,0,0,0,0,0,0,0,3752,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
9.0,9,7,48.0,Blue,2552,0,0,0,0,0,0,0,0,0,0,3752,c3948e80ff814f7ea630af786a3a938d,drdeath2,Blue
20.0,20,4,32.0,Blue,4137,0,0,0,0,0,2,1,0,0,0,3752,76b3661c48554443bcec02485ec20e97,phantaci,Blue
1.0,1,13,48.0,Red,817,0,0,0,0,0,0,0,0,0,0,3752,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
6.0,7,7,32.0,Blue,2273,0,0,0,0,0,0,0,0,0,0,3752,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
5.0,6,13,72.0,Red,2373,0,0,0,0,0,0,0,0,0,0,3752,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
11.0,11,12,72.0,Blue,2119,0,0,0,0,0,0,0,0,0,0,3753,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
12.0,12,13,52.0,Red,3284,0,0,0,0,0,0,0,0,0,0,3753,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
19.0,19,8,76.0,Blue,4489,1,0,0,0,0,0,0,0,0,0,3753,76b3661c48554443bcec02485ec20e97,phantaci,Blue
12.0,12,11,76.0,Red,3604,1,0,0,0,0,0,0,0,0,0,3753,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
7.0,7,13,44.0,Blue,3694,0,0,0,0,0,0,0,0,0,0,3753,c3948e80ff814f7ea630af786a3a938d,drdeath2,Blue
9.0,9,13,172.0,Red,2991,0,0,0,0,0,0,0,0,0,0,3753,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
8.0,8,4,32.0,Blue,2442,0,0,0,0,0,0,0,0,0,0,3754,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
8.0,8,3,44.0,Blue,1874,0,0,0,0,0,1,0,0,0,0,3754,c3948e80ff814f7ea630af786a3a938d,drdeath2,Blue
2.0,3,10,48.0,Red,1518,0,0,0,0,0,0,0,0,0,0,3754,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
4.0,4,10,80.0,Red,2006,0,0,0,0,0,0,0,0,0,0,3754,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
